1.975219421e+02;4.205110017e-03
1.977268066e+02;-4.329093732e-03
1.979317017e+02;3.750503762e-03
1.981365967e+02;1.133416686e-02
1.983415070e+02;2.820626833e-03
1.985464325e+02;-4.029466654e-04
1.987513580e+02;7.222044282e-03
1.989563141e+02;1.048694551e-02
1.991612701e+02;1.746102236e-03
1.993662415e+02;2.118053148e-03
1.995712280e+02;6.044200156e-03
1.997762299e+02;3.647183999e-03
1.999812469e+02;3.998470958e-03
2.001862640e+02;1.052827388e-02
2.003913116e+02;1.601454685e-03
2.005963593e+02;4.887019750e-03
2.008014221e+02;4.618388601e-03
2.010065002e+02;-9.608728578e-04
2.012115936e+02;1.787430141e-03
2.014167023e+02;3.378552850e-03
2.016218109e+02;-1.436143299e-03
2.018269348e+02;1.539462944e-03
2.020320740e+02;1.105520409e-03
2.022372284e+02;1.048694551e-02
2.024423981e+02;-3.233905416e-03
2.026475830e+02;5.165983021e-05
2.028527679e+02;9.815368103e-04
2.030579834e+02;2.985938219e-03
2.032631989e+02;5.940880626e-03
2.034684296e+02;7.118724752e-03
2.036736755e+02;7.841962390e-03
2.038789368e+02;1.126184245e-03
2.040841980e+02;9.061134420e-03
2.042894897e+02;1.046628132e-02
2.044947815e+02;4.825028125e-03
2.047000885e+02;6.209511776e-03
2.049054108e+02;5.217642989e-03
2.051107483e+02;-2.469339874e-03
2.053160858e+02;1.059026551e-02
2.055214539e+02;-4.329093732e-03
2.057268219e+02;8.193248883e-03
2.059322052e+02;1.395848580e-02
2.061376038e+02;1.622118638e-03
2.063430176e+02;-1.725438284e-03
2.065484314e+02;7.717978675e-03
2.067538757e+02;1.343155600e-04
2.069593201e+02;3.295897273e-03
2.071647797e+02;2.407348016e-03
2.073702545e+02;7.511339150e-03
2.075757446e+02;6.147519685e-03
2.077812500e+02;1.402047835e-02
2.079867554e+02;3.027266124e-03
2.081922913e+02;-2.180044772e-03
2.083978271e+02;1.137549430e-02
2.086033783e+02;1.143748686e-02
2.088089447e+02;2.903282410e-03
2.090145264e+02;4.783700220e-03
2.092201080e+02;8.482543752e-03
2.094257202e+02;1.234669983e-02
2.096313324e+02;-7.129056612e-04
2.098369598e+02;1.870085835e-03
2.100426025e+02;2.944610314e-03
2.102482452e+02;3.481872613e-03
2.104539185e+02;-3.171913559e-03
2.106595917e+02;6.684781983e-03
2.108652954e+02;6.581462454e-03
2.110709991e+02;4.029466654e-04
2.112767181e+02;2.386684064e-03
2.114824371e+02;1.025964227e-02
2.116881866e+02;4.907683935e-03
2.118939514e+02;-2.613987308e-03
2.120997162e+02;2.675979165e-03
2.123054962e+02;1.306993701e-02
2.125112915e+02;6.209511776e-03
2.127171021e+02;1.952741644e-03
2.129229126e+02;5.589593668e-03
2.131287537e+02;-3.957143053e-03
2.133345947e+02;3.626520047e-03
2.135404510e+02;3.585192142e-03
2.137463226e+02;1.292528957e-02
2.139522095e+02;-1.084856456e-03
2.141580963e+02;2.965274267e-03
2.143640137e+02;2.923946362e-03
2.145699310e+02;3.585192142e-03
2.147758636e+02;2.304028487e-03
2.149818115e+02;7.284035906e-03
2.151877747e+02;8.131257258e-03
2.153937531e+02;-1.343155600e-04
2.155997314e+02;3.440544708e-03
2.158057404e+02;8.379224688e-03
2.160117493e+02;1.436143299e-03
2.162177734e+02;1.534296945e-02
2.164238129e+02;5.155650899e-03
2.166298523e+02;5.114322994e-03
2.168359222e+02;8.854495361e-03
2.170419922e+02;-6.850093603e-03
2.172480774e+02;1.546695363e-02
2.174541779e+02;6.188847590e-03
2.176602936e+02;3.357888898e-03
2.178664246e+02;1.332823653e-03
2.180725555e+02;3.543864470e-03
2.182787018e+02;2.469339874e-03
2.184848785e+02;1.211939659e-02
2.186910553e+02;3.481872613e-03
2.188972321e+02;3.254569368e-03
2.191034393e+02;4.236106179e-04
2.193096619e+02;5.961544346e-03
2.195158844e+02;1.059026551e-02
2.197221222e+02;1.050760970e-02
2.199283752e+02;3.006602172e-03
2.201346436e+02;-4.060462583e-03
2.203409119e+02;1.952741644e-03
2.205472107e+02;2.965274267e-03
2.207535095e+02;1.030097064e-02
2.209598236e+02;1.746102236e-03
2.211661530e+02;4.907683935e-03
2.213724976e+02;1.075557712e-02
2.215788574e+02;2.944610314e-03
2.217852173e+02;1.356587186e-02
2.219916077e+02;4.597724881e-03
2.221979980e+02;8.627192117e-03
2.224044037e+02;1.456807251e-03
2.226108093e+02;6.095860153e-04
2.228172455e+02;1.539462944e-03
2.230236969e+02;8.575532120e-04
